run_id,ts,world_id,campaign_id,task_id,model_id,provider,agent_config_id,environment,reasoning_effort,grader_type,status,score,passed,num_verifiers,num_verifiers_passed,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,cost_usd,duration_ms,num_tool_calls
run_mpbteglc_879508,2026-05-18T23:08:00Z,w_0011,cmp_0003,task_2674,m_gemini_pro,google,ac_react,prod,low,judge,completed,0.3884,0,6,2,69037,5616,0,8208,0.33343,33580,13
run_mpasw5s0_844296,2026-05-18T06:06:00Z,w_0005,cmp_0005,task_2881,m_gpt5,openai,ac_lighthouse,prod,high,judge,completed,0.5846,0,8,5,61070,45898,69301,0,2.074266,42535,31
run_mpbm099c_617298,2026-05-18T19:41:00Z,,,task_784,m_gemini_flash,google,ac_lighthouse,prod,medium,judge,errored,,0,4,0,122587,30804,18967,11727,0.079001,,16
run_mpbf2rs0_304357,2026-05-18T16:27:00Z,w_0009,cmp_0001,task_672,m_claude_haiku,anthropic,ac_terminus,prod,medium,judge,completed,0.4948,0,3,1,469955,12624,30665,17375,0.446288,13963,36
run_mpbam0qo_797935,2026-05-18T14:22:00Z,w_0014,cmp_0006,task_2054,m_claude_opus,anthropic,ac_react,prod,low,judge,completed,0.4291,0,7,3,12922,5211,0,0,0.584655,32482,6
run_mpb8afhc_449619,2026-05-18T13:17:00Z,w_0007,cmp_0007,task_3642,m_claude_sonnet,anthropic,ac_stirrup,prod,low,judge,completed,0.4768,0,8,4,32456,45538,255852,4596,0.874429,28477,6
run_mpbral40_743326,2026-05-18T22:09:00Z,w_0015,cmp_0007,task_686,m_claude_opus,anthropic,ac_lighthouse,prod,medium,programmatic,completed,0.6404,0,2,1,19216,177668,0,68109,14.890384,90408,37
run_mpbkpylc_240525,2026-05-18T19:05:00Z,w_0003,cmp_0003,task_1676,m_gemini_flash,google,ac_stirrup,prod,medium,gt,completed,0.3798,0,6,2,20016,81205,69120,7214,0.10841,30287,22
run_mpaqyps0_894229,2026-05-18T05:12:00Z,w_0010,cmp_0002,task_518,m_claude_haiku,anthropic,ac_single_shot,prod,medium,programmatic,completed,0.6323,0,5,3,43123,12305,0,51597,0.135315,6528,0
run_mpals8tc_529434,2026-05-18T02:47:00Z,w_0003,cmp_0003,task_2002,m_claude_sonnet,anthropic,ac_single_shot,prod,medium,judge,errored,,0,8,0,104955,13368,0,0,0.515385,,1
run_mpbdtreo_825872,2026-05-18T15:52:00Z,w_0007,cmp_0007,task_69,m_claude_sonnet,anthropic,ac_terminus,staging,medium,gt,completed,0.5346,0,5,3,374739,11720,58369,0,1.317528,33521,8
run_mpblm400_727170,2026-05-18T19:30:00Z,w_0007,cmp_0007,task_2482,m_claude_opus,anthropic,ac_react,prod,medium,judge,completed,0.8342,1,2,2,41674,10899,119683,30768,2.19896,69712,26
run_mpame3uo_950132,2026-05-18T03:04:00Z,,,task_1528,m_claude_sonnet,anthropic,ac_stirrup,prod,medium,programmatic,cancelled,,0,6,0,86040,28012,0,0,0.6783,54397,21
run_mpb7czs0_880471,2026-05-18T12:51:00Z,w_0012,cmp_0004,task_1881,m_claude_haiku,anthropic,ac_stirrup,prod,high,programmatic,completed,0.6142,0,8,5,154563,6816,141408,47871,0.210098,22173,26
run_mpbfyx6o_857748,2026-05-18T16:52:00Z,w_0002,cmp_0002,task_3715,m_gpt5,openai,ac_stirrup,prod,low,judge,completed,0.4775,0,4,2,34507,13211,39422,0,0.790678,28304,21
run_mpbl1j9c_442393,2026-05-18T19:14:00Z,,,task_784,m_claude_opus,anthropic,ac_lighthouse,prod,medium,judge,errored,,0,2,0,140071,132097,32009,0,12.056354,15086,4
run_mpbei71c_914499,2026-05-18T16:11:00Z,w_0011,cmp_0003,task_3007,m_gpt5,openai,ac_react,prod,high,programmatic,completed,0.6239,0,6,4,91319,36318,0,10618,2.135455,239110,11
run_mpaxfheo_410332,2026-05-18T08:13:00Z,w_0005,cmp_0005,task_3019,m_gpt5,openai,ac_terminus,staging,low,judge,completed,0.6348,0,2,1,261870,29488,36289,21426,3.816526,17582,6
run_mpatfg80_137166,2026-05-18T06:21:00Z,w_0015,cmp_0007,task_1861,m_claude_sonnet,anthropic,ac_terminus,prod,high,judge,cancelled,,0,6,0,61917,28331,48055,0,0.625133,46756,22
run_mpbloolc_547041,2026-05-18T19:32:00Z,w_0007,cmp_0007,task_3839,m_gemini_pro,google,ac_stirrup,prod,medium,judge,errored,,0,3,0,48122,23245,49234,23328,0.523043,144426,40
run_mpazscyo_412685,2026-05-18T09:19:00Z,w_0007,cmp_0007,task_3676,m_gpt4o,openai,ac_single_shot,prod,medium,gt,completed,0.3976,0,4,2,268553,8886,71857,10801,0.882467,12206,3
run_mpbj08dc_708357,2026-05-18T18:17:00Z,w_0008,cmp_0008,task_1727,m_claude_sonnet,anthropic,ac_terminus,prod,medium,judge,completed,0.5202,0,5,3,62296,74493,0,0,1.304283,121427,19
run_mpb8tpxc_169427,2026-05-18T13:32:00Z,w_0003,cmp_0003,task_1451,m_claude_haiku,anthropic,ac_stirrup,staging,high,judge,completed,0.2201,0,2,0,78522,8065,263031,0,0.11612,50789,37
run_mpaqpppc_360485,2026-05-18T05:05:00Z,w_0008,cmp_0008,task_1608,m_gpt5,openai,ac_stirrup,prod,medium,gt,completed,0.9735,1,8,8,101390,14756,0,45227,2.021917,76925,25
run_mpbgm2io_466559,2026-05-18T17:10:00Z,w_0011,cmp_0003,task_1441,m_gpt5,openai,ac_stirrup,prod,low,judge,timeout,,0,8,0,154308,46357,43518,38841,3.4737,,22
run_mpbpz05c_171728,2026-05-18T21:32:00Z,w_0006,cmp_0006,task_3768,m_claude_sonnet,anthropic,ac_react,prod,medium,gt,errored,,0,3,0,97101,30119,44672,39351,0.904056,54156,33
run_mpb1sdk0_140720,2026-05-18T10:15:00Z,w_0013,cmp_0005,task_3117,m_gpt5_mini,openai,ac_terminus,staging,high,programmatic,completed,0.4333,0,2,1,27200,41020,521639,0,0.121722,145096,16
run_mpb4toqo_376578,2026-05-18T11:40:00Z,w_0013,cmp_0005,task_1400,m_claude_sonnet,anthropic,ac_terminus,prod,high,judge,completed,0.4025,0,7,3,62770,12462,0,0,0.37524,52890,19
run_mpax6hc0_568947,2026-05-18T08:06:00Z,w_0007,cmp_0007,task_1635,m_gemini_flash,google,ac_terminus,prod,high,gt,completed,0.3235,0,3,1,21382,38124,40823,10655,0.05765,49364,27
run_mpb4ptuo_176942,2026-05-18T11:37:00Z,w_0005,cmp_0005,task_1495,m_gpt5,openai,ac_react,staging,high,judge,cancelled,,0,4,0,98712,14923,0,0,1.43481,39052,20
run_mpajcso0_297990,2026-05-18T01:39:00Z,w_0014,cmp_0006,task_2830,m_claude_haiku,anthropic,ac_react,dev,high,programmatic,completed,0.343,0,2,1,84500,64193,57455,0,0.328968,58555,34
run_mpaz3xc0_525429,2026-05-18T09:00:00Z,w_0012,cmp_0004,task_871,m_claude_sonnet,anthropic,ac_terminus,prod,low,programmatic,completed,0.3729,0,6,2,33416,10777,79386,0,0.285719,50912,36
run_mpbbagdc_661553,2026-05-18T14:41:00Z,,,task_549,m_claude_opus,anthropic,ac_terminus,prod,medium,judge,errored,,0,2,0,81821,20753,145433,0,3.00194,,17
run_mpb2w8qo_143329,2026-05-18T10:46:00Z,w_0011,cmp_0003,task_2807,m_gpt5,openai,ac_stirrup,prod,medium,programmatic,cancelled,,0,3,0,54730,44598,0,0,1.88524,13943,12
run_mpbcv1eo_733427,2026-05-18T15:25:00Z,w_0006,cmp_0006,task_2748,m_gpt5_mini,openai,ac_lighthouse,prod,low,programmatic,completed,0.526,0,3,2,34081,63849,0,65462,0.184016,44658,23
run_mpalqyio_983289,2026-05-18T02:46:00Z,w_0010,cmp_0002,task_3043,m_claude_opus,anthropic,ac_terminus,staging,high,gt,completed,0.7587,1,6,5,186031,13086,0,12956,4.01484,23416,3
run_mpbcnbmo_719803,2026-05-18T15:19:00Z,,,task_3911,m_llama3_70b,meta,ac_lighthouse,prod,low,judge,cancelled,,0,2,0,62625,12270,96915,10761,0.059512,9992,38
run_mpbqxq5c_993124,2026-05-18T21:59:00Z,,,task_3930,m_claude_haiku,anthropic,ac_react,prod,medium,judge,errored,,0,6,0,354695,74078,138780,105427,0.696597,,20
run_mpbmfotc_980929,2026-05-18T19:53:00Z,w_0014,cmp_0006,task_2939,m_claude_sonnet,anthropic,ac_stirrup,prod,medium,gt,completed,0.7618,1,2,2,39803,40540,241160,103887,1.189433,303766,32
run_mpbt4680_632017,2026-05-18T23:00:00Z,w_0007,cmp_0007,task_1017,m_claude_haiku,anthropic,ac_stirrup,prod,low,judge,completed,0.2389,0,2,0,19705,90541,0,0,0.377928,37621,5
run_mpan3ts0_584273,2026-05-18T03:24:00Z,w_0012,cmp_0004,task_851,m_claude_opus,anthropic,ac_stirrup,staging,medium,programmatic,errored,,0,4,0,99746,12587,70198,0,2.545512,117218,18
run_mpb2bo00_557176,2026-05-18T10:30:00Z,w_0005,cmp_0005,task_3104,m_claude_sonnet,anthropic,ac_terminus,prod,low,programmatic,completed,0.5135,0,7,4,83638,59662,210287,0,1.20893,41662,10
run_mpazbn40_240055,2026-05-18T09:06:00Z,w_0007,cmp_0007,task_1607,m_gpt4o,openai,ac_react,prod,high,programmatic,errored,,0,2,0,70453,5595,193597,57337,0.64609,26673,39
run_mpam7odc_219990,2026-05-18T02:59:00Z,w_0004,cmp_0004,task_2900,m_claude_haiku,anthropic,ac_react,prod,low,judge,completed,0.2999,0,2,1,75596,230980,41233,12298,0.999993,49126,35
run_mpbg42dc_302185,2026-05-18T16:56:00Z,w_0015,cmp_0007,task_2221,m_gemini_pro,google,ac_terminus,prod,low,programmatic,errored,,0,6,0,30679,24361,93511,14212,0.452744,,2
run_mpbuwh1c_223929,2026-05-18T23:50:00Z,w_0011,cmp_0003,task_3986,m_mistral_large,mistral,ac_single_shot,prod,high,judge,completed,0.2723,0,8,2,47641,10379,149793,0,0.187515,5465,0
run_mpama8yo_358783,2026-05-18T03:01:00Z,w_0002,cmp_0002,task_505,m_gpt5,openai,ac_react,prod,medium,judge,completed,0.2976,0,7,2,32368,46071,49767,18193,1.995431,271265,39
run_mpazlxhc_414807,2026-05-18T09:14:00Z,w_0004,cmp_0004,task_675,m_gpt5_mini,openai,ac_stirrup,prod,high,judge,completed,0.1145,0,4,0,54608,60967,237799,0,0.161128,15086,34
run_mpb1bnpc_876986,2026-05-18T10:02:00Z,w_0015,cmp_0007,task_1158,m_claude_sonnet,anthropic,ac_terminus,staging,medium,judge,completed,0.6213,0,5,3,64752,36398,97246,0,0.7694,31474,38
run_mpal2iw0_323508,2026-05-18T02:27:00Z,w_0014,cmp_0006,task_3667,m_claude_sonnet,anthropic,ac_single_shot,staging,medium,programmatic,completed,0.5449,0,3,2,24031,10028,70095,0,0.243542,14675,1
run_mpbojkao_810314,2026-05-18T20:52:00Z,w_0008,cmp_0008,task_1672,m_gpt5,openai,ac_react,prod,low,programmatic,completed,0.7015,1,3,2,37657,19433,57642,0,1.031613,75296,8
run_mpak7ns0_550422,2026-05-18T02:03:00Z,w_0006,cmp_0006,task_3790,m_gpt4o,openai,ac_react,prod,medium,judge,completed,0.6005,0,4,2,41266,9355,18384,17767,0.272996,70034,9
run_mpamkjc0_423191,2026-05-18T03:09:00Z,w_0010,cmp_0002,task_1325,m_gpt5_mini,openai,ac_terminus,prod,low,programmatic,completed,0.2089,0,3,1,44932,44228,144019,15805,0.127606,35411,27
run_mpb9kq5c_454849,2026-05-18T13:53:00Z,w_0004,cmp_0004,task_3732,m_claude_sonnet,anthropic,ac_terminus,prod,medium,programmatic,completed,0.54,0,2,1,41643,11580,93508,0,0.326681,61493,17
run_mpaij7uo_354510,2026-05-18T01:16:00Z,w_0003,cmp_0003,task_1332,m_llama3_70b,meta,ac_single_shot,staging,low,judge,completed,0.3642,0,6,2,48670,23486,213059,38481,0.085362,2856,2
run_mpbtibhc_405412,2026-05-18T23:11:00Z,w_0015,cmp_0007,task_1675,m_gpt5_mini,openai,ac_lighthouse,prod,medium,gt,completed,0.6244,0,3,2,48465,36484,0,20667,0.109601,47632,38
run_mpbd41hc_205053,2026-05-18T15:32:00Z,w_0010,cmp_0002,task_3219,m_gpt5,openai,ac_lighthouse,prod,medium,judge,completed,0.6556,0,7,5,27158,35713,79185,63601,2.236964,60041,34
run_mpaysco0_928668,2026-05-18T08:51:00Z,w_0008,cmp_0008,task_845,m_claude_haiku,anthropic,ac_lighthouse,dev,medium,judge,completed,0.587,0,6,4,114874,50114,0,0,0.292355,55438,10
run_mpaq3uo0_126482,2026-05-18T04:48:00Z,w_0009,cmp_0001,task_1511,m_gpt5_mini,openai,ac_stirrup,prod,medium,programmatic,completed,0.3275,0,3,1,32069,22218,0,4940,0.063435,141804,28
run_mpbuxrc0_788668,2026-05-18T23:51:00Z,w_0013,cmp_0005,task_169,m_gpt5_mini,openai,ac_react,dev,medium,judge,completed,0.6039,0,4,2,22072,109485,0,0,0.230006,21013,24
run_mpakkiqo_545273,2026-05-18T02:13:00Z,w_0008,cmp_0008,task_3353,m_gpt5_mini,openai,ac_stirrup,prod,medium,programmatic,completed,0.3034,0,8,2,63459,62379,141717,0,0.163573,123368,27
run_mpaqofeo_421993,2026-05-18T05:04:00Z,w_0010,cmp_0002,task_2337,m_claude_haiku,anthropic,ac_react,prod,medium,programmatic,completed,0.3335,0,4,1,52188,27920,0,0,0.15343,144090,7
run_mpb403xc_101840,2026-05-18T11:17:00Z,w_0005,cmp_0005,task_743,m_claude_opus,anthropic,ac_react,prod,high,programmatic,cancelled,,0,2,0,26278,17017,110886,0,1.836774,39336,37
run_mpbrrayo_750225,2026-05-18T22:22:00Z,w_0009,cmp_0001,task_3623,m_gpt4o,openai,ac_terminus,prod,low,judge,completed,0.6719,0,6,4,33770,57139,0,21651,0.720768,31280,29
run_mpbtalpc_763063,2026-05-18T23:05:00Z,w_0002,cmp_0002,task_2126,m_claude_opus,anthropic,ac_lighthouse,prod,high,judge,completed,0.5848,0,8,5,67594,40845,401749,0,4.679909,97416,35
run_mpayys5c_472918,2026-05-18T08:56:00Z,w_0008,cmp_0008,task_37,m_gpt5_mini,openai,ac_terminus,prod,medium,judge,completed,0.069,0,6,0,23590,9484,0,31551,0.049694,59694,24
run_mpaublmo_944583,2026-05-18T06:46:00Z,w_0015,cmp_0007,task_371,m_gpt5,openai,ac_lighthouse,prod,high,judge,completed,0.6164,0,2,1,23650,142925,0,164537,6.580963,136809,35
run_mpb9kq5c_444933,2026-05-18T13:53:00Z,w_0009,cmp_0001,task_2005,m_gpt5_mini,openai,ac_lighthouse,prod,medium,gt,completed,0.1145,0,8,1,25678,10514,49837,0,0.036359,142144,33
run_mpbbtqtc_551990,2026-05-18T14:56:00Z,w_0003,cmp_0003,task_179,m_llama3_70b,meta,ac_react,prod,high,judge,completed,0.252,0,2,1,75930,48615,82769,0,0.084555,35628,10
run_mpbh42o0_745922,2026-05-18T17:24:00Z,w_0015,cmp_0007,task_2984,m_claude_haiku,anthropic,ac_single_shot,prod,high,judge,completed,0.3648,0,6,2,15761,10027,0,41954,0.094671,7000,2
run_mpbegwqo_177498,2026-05-18T16:10:00Z,w_0005,cmp_0005,task_1200,m_gpt5_mini,openai,ac_react,prod,high,programmatic,completed,0.348,0,8,3,99028,26837,141733,25639,0.125658,56664,3
run_mpbejhc0_638631,2026-05-18T16:12:00Z,w_0015,cmp_0007,task_1456,m_claude_sonnet,anthropic,ac_lighthouse,dev,medium,judge,completed,0.6426,0,3,2,44753,15867,0,85175,0.69167,19499,11
run_mpaj8xs0_179288,2026-05-18T01:36:00Z,w_0015,cmp_0007,task_1259,m_claude_haiku,anthropic,ac_stirrup,prod,high,judge,completed,0.588,0,2,1,48618,42311,0,0,0.208138,49800,28
run_mpbl7yqo_325027,2026-05-18T19:19:00Z,,,task_544,m_claude_sonnet,anthropic,ac_lighthouse,prod,low,gt,errored,,0,8,0,37120,18762,145026,0,0.436298,108719,24
run_mpaqw56o_741172,2026-05-18T05:10:00Z,w_0011,cmp_0003,task_3285,m_gpt5_mini,openai,ac_lighthouse,staging,medium,judge,completed,0.3488,0,5,2,48877,35409,96397,6710,0.104102,114795,21
run_mpbg07hc_356746,2026-05-18T16:53:00Z,w_0008,cmp_0008,task_3783,m_gpt4o,openai,ac_lighthouse,prod,medium,judge,completed,0.5545,0,4,2,58278,8948,116285,10368,0.411635,40032,17
run_mpbegwqo_435142,2026-05-18T16:10:00Z,w_0006,cmp_0006,task_3031,m_claude_sonnet,anthropic,ac_react,prod,medium,programmatic,completed,0.6509,0,4,3,30911,38050,190031,0,0.720492,32114,16
run_mpb43ytc_516529,2026-05-18T11:20:00Z,w_0008,cmp_0008,task_438,m_gemini_flash,google,ac_react,prod,medium,judge,completed,0.1865,0,3,1,18965,7653,0,0,0.014873,152324,14
run_mpax3wqo_746370,2026-05-18T08:04:00Z,w_0008,cmp_0008,task_2134,m_gemini_flash,google,ac_lighthouse,prod,medium,programmatic,completed,0.4826,0,2,1,343138,11387,732690,0,0.138587,44174,34
run_mpbiyy2o_439379,2026-05-18T18:16:00Z,w_0009,cmp_0001,task_2691,m_gpt5_mini,openai,ac_single_shot,prod,high,gt,completed,0.192,0,4,1,71895,30439,0,18330,0.107824,11442,3
run_mpbom4w0_370633,2026-05-18T20:54:00Z,w_0001,cmp_0001,task_1626,m_claude_opus,anthropic,ac_stirrup,prod,medium,judge,completed,0.8787,1,7,6,26999,2336,58735,55914,1.716675,82519,3
run_mpbmoow0_677558,2026-05-18T20:00:00Z,w_0010,cmp_0002,task_3272,m_claude_sonnet,anthropic,ac_react,prod,low,judge,completed,0.6793,0,6,4,116694,52399,154766,0,1.182497,39536,17
run_mpbr5fxc_620123,2026-05-18T22:05:00Z,w_0015,cmp_0007,task_2828,m_gpt5_mini,openai,ac_react,prod,low,programmatic,completed,0.2013,0,3,1,108290,11365,58690,0,0.07981,86008,11
run_mpbp0a5c_427503,2026-05-18T21:05:00Z,,,task_1481,m_claude_haiku,anthropic,ac_single_shot,prod,medium,judge,errored,,0,8,0,22915,27821,542624,68079,0.241105,11248,3
run_mpb17stc_559334,2026-05-18T09:59:00Z,w_0007,cmp_0007,task_2620,m_claude_opus,anthropic,ac_react,prod,medium,judge,completed,0.5526,0,8,4,14434,18967,0,0,1.639035,74815,9
run_mpb2to5c_549639,2026-05-18T10:44:00Z,w_0013,cmp_0005,task_3694,m_claude_sonnet,anthropic,ac_lighthouse,prod,medium,gt,errored,,0,2,0,122825,43607,126127,127371,1.538059,,23
run_mpavblxc_931975,2026-05-18T07:14:00Z,w_0004,cmp_0004,task_3238,m_gpt5,openai,ac_react,staging,medium,programmatic,cancelled,,0,7,0,45220,17127,0,0,0.96601,58785,20
run_mpb3se5c_567155,2026-05-18T11:11:00Z,w_0004,cmp_0004,task_2878,m_gemini_pro,google,ac_lighthouse,staging,medium,judge,completed,0.4901,0,7,3,34744,6588,48626,13664,0.262453,122511,16
run_mpaycx40_456619,2026-05-18T08:39:00Z,,,task_1299,m_gemini_pro,google,ac_terminus,prod,high,judge,errored,,0,7,0,66844,27685,81066,21004,0.637036,97867,35
run_mpans9eo_886137,2026-05-18T03:43:00Z,w_0011,cmp_0003,task_89,m_claude_haiku,anthropic,ac_single_shot,prod,high,judge,completed,0.1772,0,8,1,48182,53423,505573,0,0.292683,3076,0
run_mpann480_478901,2026-05-18T03:39:00Z,w_0004,cmp_0004,task_373,m_gpt5_mini,openai,ac_react,staging,medium,judge,completed,0.2029,0,6,1,154198,8983,0,24912,0.110012,90142,32
run_mpbc7w2o_799286,2026-05-18T15:07:00Z,w_0015,cmp_0007,task_1164,m_claude_sonnet,anthropic,ac_single_shot,prod,medium,judge,errored,,0,2,0,50734,7802,0,49846,0.456155,,1
run_mpbajg5c_164042,2026-05-18T14:20:00Z,w_0003,cmp_0003,task_2077,m_gemini_pro,google,ac_lighthouse,prod,medium,judge,completed,0.4862,0,7,3,12263,51789,41313,7020,0.629245,83016,31
run_mpbn44g0_932585,2026-05-18T20:12:00Z,w_0011,cmp_0003,task_2497,m_claude_opus,anthropic,ac_single_shot,prod,medium,judge,completed,0.7061,1,2,1,74733,27100,20316,0,3.183969,12600,0
run_mpbcpw80_117327,2026-05-18T15:21:00Z,w_0007,cmp_0007,task_374,m_claude_sonnet,anthropic,ac_lighthouse,prod,medium,programmatic,completed,0.6195,0,2,1,58068,98868,0,0,1.657224,78259,13
run_mpatyqo0_985001,2026-05-18T06:36:00Z,w_0007,cmp_0007,task_1864,m_gpt5_mini,openai,ac_terminus,prod,medium,judge,completed,0.3817,0,8,3,8739,24166,0,0,0.052702,82844,24
run_mpbayvpc_379667,2026-05-18T14:32:00Z,,,task_2484,m_gpt5_mini,openai,ac_stirrup,prod,medium,judge,cancelled,,0,6,0,15610,47553,81285,0,0.106975,117662,4
run_mparjaio_901756,2026-05-18T05:28:00Z,w_0008,cmp_0008,task_3757,m_gpt5,openai,ac_single_shot,prod,medium,judge,completed,0.5874,0,7,4,43345,19649,45563,28451,1.435511,30917,2
run_mpahkhuo_759720,2026-05-18T00:49:00Z,w_0004,cmp_0004,task_3754,m_gpt4o,openai,ac_lighthouse,prod,high,programmatic,errored,,0,4,0,69146,83350,80195,34404,1.209821,92492,8
run_mpap7p9c_185566,2026-05-18T04:23:00Z,w_0006,cmp_0006,task_205,m_claude_haiku,anthropic,ac_terminus,prod,medium,programmatic,completed,0.4629,0,2,1,33384,85245,0,39327,0.407014,241679,23
run_mpakw3eo_417164,2026-05-18T02:22:00Z,w_0010,cmp_0002,task_3377,m_llama3_70b,meta,ac_terminus,dev,medium,judge,timeout,,0,7,0,48459,21996,0,29284,0.064971,,6
run_mpap3udc_789974,2026-05-18T04:20:00Z,w_0004,cmp_0004,task_655,m_claude_sonnet,anthropic,ac_terminus,prod,high,judge,errored,,0,2,0,42604,60041,58903,9583,1.082034,,19
run_mpbfpx40_616511,2026-05-18T16:45:00Z,w_0004,cmp_0004,task_3921,m_claude_opus,anthropic,ac_lighthouse,prod,medium,programmatic,completed,0.5382,0,4,2,25734,28176,63736,56102,3.646726,43020,16
run_mpauabc0_976813,2026-05-18T06:45:00Z,w_0005,cmp_0005,task_2286,m_mistral_large,mistral,ac_react,prod,medium,judge,completed,0.2752,0,4,1,121161,87611,231696,0,0.814327,48811,24
run_mpbtxr1c_762125,2026-05-18T23:23:00Z,w_0013,cmp_0005,task_3028,m_gpt4o,openai,ac_single_shot,prod,high,judge,completed,0.5968,0,7,4,53895,31165,0,0,0.446388,10789,1
run_mpaxr22o_594551,2026-05-18T08:22:00Z,w_0015,cmp_0007,task_2881,m_gemini_flash,google,ac_react,staging,medium,judge,completed,0.6404,0,4,3,43310,55154,0,0,0.079178,86520,11
run_mpbnm4lc_367978,2026-05-18T20:26:00Z,w_0002,cmp_0002,task_1393,m_claude_opus,anthropic,ac_stirrup,prod,medium,programmatic,timeout,,0,2,0,106121,51476,0,6379,5.572121,,14
run_mpaz7s80_472507,2026-05-18T09:03:00Z,w_0011,cmp_0003,task_2521,m_claude_sonnet,anthropic,ac_terminus,prod,medium,gt,completed,0.3196,0,7,2,46004,70927,519578,0,1.35779,135553,6
run_mpb8jfk0_704687,2026-05-18T13:24:00Z,w_0007,cmp_0007,task_3342,m_gpt5,openai,ac_lighthouse,prod,high,judge,completed,0.5111,0,5,3,89405,19754,0,0,1.48667,35958,14
run_mpbpbutc_788434,2026-05-18T21:14:00Z,w_0015,cmp_0007,task_2629,m_claude_sonnet,anthropic,ac_single_shot,staging,low,judge,errored,,0,3,0,116997,8114,34050,0,0.482916,6773,1
run_mpbrwg5c_183443,2026-05-18T22:26:00Z,w_0008,cmp_0008,task_2363,m_gemini_pro,google,ac_stirrup,prod,medium,judge,completed,0.5711,0,3,2,30682,22540,13866,0,0.34891,200157,14
run_mpb5lz9c_670271,2026-05-18T12:02:00Z,w_0005,cmp_0005,task_975,m_gpt4o,openai,ac_react,prod,medium,programmatic,completed,0.6662,0,4,3,46418,18141,0,0,0.297455,186869,2
run_mpb4bolc_171096,2026-05-18T11:26:00Z,w_0002,cmp_0002,task_3912,m_gpt5,openai,ac_single_shot,staging,low,judge,completed,0.5871,0,7,4,64521,15308,49428,52409,1.821348,60837,2
run_mpaie2o0_909923,2026-05-18T01:12:00Z,w_0010,cmp_0002,task_207,m_mistral_large,mistral,ac_stirrup,prod,medium,judge,completed,0.4971,0,2,1,14527,161732,171037,65252,1.196783,84573,40
run_mpajqxxc_774687,2026-05-18T01:50:00Z,w_0004,cmp_0004,task_3063,m_claude_haiku,anthropic,ac_terminus,prod,medium,judge,completed,0.4737,0,6,3,66851,38507,0,67040,0.274549,40847,14
run_mpaqkkio_703663,2026-05-18T05:01:00Z,w_0014,cmp_0006,task_3058,m_claude_sonnet,anthropic,ac_react,prod,low,gt,completed,0.6079,0,7,4,112196,30600,0,12297,0.841702,60375,16
run_mpbo7zmo_378619,2026-05-18T20:43:00Z,w_0008,cmp_0008,task_2895,m_gpt5_mini,openai,ac_terminus,prod,high,judge,completed,0.4484,0,6,3,110496,27307,46231,0,0.112174,38161,18
run_mpax7rmo_331735,2026-05-18T08:07:00Z,w_0012,cmp_0004,task_2395,m_gpt5_mini,openai,ac_react,dev,high,programmatic,completed,0.2508,0,2,1,21244,82134,0,0,0.17489,90816,28
run_mpbd96o0_195157,2026-05-18T15:36:00Z,w_0004,cmp_0004,task_127,m_gpt5,openai,ac_terminus,prod,high,gt,completed,0.4478,0,7,3,42409,142612,72034,0,4.792492,52500,24
run_mpazoi2o_704335,2026-05-18T09:16:00Z,w_0004,cmp_0004,task_1220,m_claude_sonnet,anthropic,ac_single_shot,prod,medium,gt,timeout,,0,2,0,66603,78113,174570,51976,1.618785,8024,1
run_mpbgnctc_465049,2026-05-18T17:11:00Z,w_0008,cmp_0008,task_848,m_claude_sonnet,anthropic,ac_single_shot,prod,medium,programmatic,completed,0.833,1,8,7,52594,24780,160319,34128,0.705558,57842,2
run_mpbteglc_974432,2026-05-18T23:08:00Z,w_0012,cmp_0004,task_1039,m_gemini_pro,google,ac_terminus,prod,high,programmatic,completed,0.5394,0,2,1,44858,19853,0,0,0.36546,56552,11
run_mpbfm280_490067,2026-05-18T16:42:00Z,w_0015,cmp_0007,task_890,m_claude_sonnet,anthropic,ac_lighthouse,prod,low,programmatic,timeout,,0,3,0,22030,75641,99813,0,1.230649,135081,14
run_mpbgjhxc_761604,2026-05-18T17:08:00Z,w_0013,cmp_0005,task_264,m_gemini_flash,google,ac_lighthouse,dev,medium,programmatic,completed,0.5262,0,7,4,29847,39891,0,17502,0.063824,32939,23
run_mpb8eadc_917624,2026-05-18T13:20:00Z,w_0011,cmp_0003,task_1456,m_claude_opus,anthropic,ac_react,prod,low,programmatic,completed,0.6492,0,4,3,56972,19696,139545,6087,2.655229,24856,31
run_mpakpnxc_501874,2026-05-18T02:17:00Z,w_0002,cmp_0002,task_3251,m_gpt5,openai,ac_react,prod,medium,programmatic,errored,,0,4,0,364862,24996,66960,0,4.4822,55374,34
run_mpaifcyo_558573,2026-05-18T01:13:00Z,w_0003,cmp_0003,task_974,m_gpt5_mini,openai,ac_lighthouse,prod,low,programmatic,cancelled,,0,8,0,83754,12006,92577,0,0.070518,67440,30
run_mpax01uo_473272,2026-05-18T08:01:00Z,,,task_2620,m_claude_opus,anthropic,ac_terminus,prod,high,gt,errored,,0,7,0,89711,5586,0,38928,2.494515,51280,12
run_mpah6clc_621503,2026-05-18T00:38:00Z,w_0013,cmp_0005,task_166,m_claude_sonnet,anthropic,ac_single_shot,prod,low,judge,errored,,0,3,0,86846,46397,67668,0,0.976793,8269,0
