event_id,ts,customer_id,service_id,surface,model_id,provider,environment,region,token_type,tokens,requests,cost_usd,latency_ms,attribution_status
evt_mpbhnd40_400172,2026-05-18T17:39:00Z,C_00032,svc_search,backend_service,m_claude_haiku,anthropic,prod,us-east,cache_read,6973873,1162,0.55791,543,attributed
evt_mpbbnbc0_566962,2026-05-18T14:51:00Z,C_00002,svc_trajectory_runner,backend_service,m_claude_sonnet,anthropic,prod,us-east,cache_read,4360721,727,1.308216,1851,attributed
evt_mpb8sfmo_230829,2026-05-18T13:31:00Z,C_00032,svc_web_app,web_app,m_gpt5_mini,openai,prod,us-east,input,1059749,177,0.529875,559,attributed
evt_mpbk98qo_559283,2026-05-18T18:52:00Z,C_00022,svc_search,backend_service,m_claude_sonnet,anthropic,prod,us-west,input,4086789,681,12.260367,1102,attributed
evt_mpbfm280_340002,2026-05-18T16:42:00Z,C_00015,svc_batch_grader,user_token,m_gpt5,openai,prod,us-east,input,3149115,525,31.49115,844,attributed
evt_mpakxdpc_181006,2026-05-18T02:23:00Z,C_00002,svc_ingest,backend_service,m_gemini_flash,google,prod,us-east,cache_read,13657977,2276,0.409739,649,attributed
evt_mpbora2o_680844,2026-05-18T20:58:00Z,C_00017,svc_ingest,web_app,m_gpt5_mini,openai,staging,apac,output,201126,134,0.402252,1111,partial
evt_mpbroqdc_792910,2026-05-18T22:20:00Z,C_00021,svc_annotation_api,backend_service,m_gpt5_mini,openai,prod,apac,input,6635454,1106,3.317727,678,attributed
evt_mpbf7wyo_993745,2026-05-18T16:31:00Z,C_00002,svc_headshot,backend_service,m_gpt5_mini,openai,prod,us-east,cache_read,6812130,1135,0.340607,1300,attributed
evt_mpar3uyo_355587,2026-05-18T05:16:00Z,C_00027,svc_ingest,backend_service,m_gpt5_mini,openai,prod,us-west,input,1309393,218,0.654697,580,attributed
evt_mpbtjls0_506055,2026-05-18T23:12:00Z,C_00004,svc_ingest,web_app,m_llama3_70b,meta,prod,eu,cache_read,921617,154,0.055297,1329,attributed
evt_mpahgmyo_130964,2026-05-18T00:46:00Z,C_00027,svc_trajectory_runner,user_token,m_gemini_pro,google,prod,us-west,cache_read,24924216,4154,8.723476,860,attributed
evt_mpb8v080_819484,2026-05-18T13:33:00Z,C_00004,svc_annotation_api,backend_service,m_gpt4o,openai,prod,us-west,output,1329961,887,13.29961,408,attributed
evt_mpb6kp9c_764252,2026-05-18T12:29:00Z,,,unknown,m_llama3_70b,meta,prod,us-west,output,3692862,2462,2.585003,3416,unknown
evt_mpb9v0io_649539,2026-05-18T14:01:00Z,C_00001,svc_ingest,backend_service,m_claude_haiku,anthropic,staging,apac,input,53271885,8879,42.617508,853,attributed
evt_mparcv1c_103584,2026-05-18T05:23:00Z,C_00004,svc_trajectory_runner,backend_service,m_claude_haiku,anthropic,prod,eu,cache_read,48777512,8130,3.902201,878,attributed
evt_mpayr2dc_481035,2026-05-18T08:50:00Z,C_00008,svc_trajectory_runner,backend_service,m_claude_sonnet,anthropic,prod,apac,input,875127,146,2.625381,950,attributed
evt_mpbindeo_789292,2026-05-18T18:07:00Z,C_00020,svc_maven_agent,backend_service,m_claude_opus,anthropic,prod,us-east,input,2760623,460,41.409345,2069,attributed
evt_mpatkleo_154856,2026-05-18T06:25:00Z,C_00028,svc_trajectory_runner,backend_service,m_gpt5_mini,openai,prod,us-west,cache_read,2661578,444,0.133079,950,attributed
evt_mpanqz40_319076,2026-05-18T03:42:00Z,C_00036,svc_playground,web_app,m_gemini_flash,google,prod,eu,output,170035,113,0.204042,634,attributed
evt_mpbfm280_520572,2026-05-18T16:42:00Z,C_00014,svc_search,backend_service,m_claude_sonnet,anthropic,prod,eu,input,4982196,830,14.946588,1048,attributed
evt_mpaspqao_368967,2026-05-18T06:01:00Z,C_00004,svc_trajectory_runner,backend_service,m_claude_sonnet,anthropic,prod,eu,input,3609939,602,10.829817,245,attributed
evt_mpbesheo_604125,2026-05-18T16:19:00Z,C_00004,svc_sourcing,backend_service,m_gpt4o,openai,prod,eu,cache_read,5685739,948,7.107174,952,attributed
evt_mpavlwao_554736,2026-05-18T07:22:00Z,C_00031,svc_maven_agent,backend_service,m_mistral_large,mistral,prod,us-west,cache_write,6671434,1112,16.678585,467,attributed
evt_mpbm99c0_745306,2026-05-18T19:48:00Z,C_00009,svc_trajectory_runner,user_token,m_gpt5_mini,openai,prod,apac,input,1168362,195,0.584181,997,attributed
evt_mpax571c_396153,2026-05-18T08:05:00Z,C_00004,svc_annotation_api,backend_service,m_claude_sonnet,anthropic,prod,eu,cache_write,3847779,641,14.429171,405,attributed
evt_mpb23y80_745925,2026-05-18T10:24:00Z,C_00015,svc_playground,web_app,m_gemini_flash,google,staging,us-east,input,3147584,525,0.944275,794,attributed
evt_mpba5aw0_825684,2026-05-18T14:09:00Z,C_00006,svc_headshot,backend_service,m_claude_haiku,anthropic,prod,eu,input,5015809,836,4.012647,292,attributed
evt_mpau1b9c_487847,2026-05-18T06:38:00Z,C_00034,svc_trajectory_runner,user_token,m_claude_sonnet,anthropic,prod,us-west,cache_read,3397896,566,1.019369,1279,attributed
evt_mpay9280_241022,2026-05-18T08:36:00Z,C_00040,svc_maven_agent,backend_service,m_gpt4o,openai,prod,us-west,output,1182606,788,11.82606,1654,attributed
evt_mpbcd19c_992241,2026-05-18T15:11:00Z,C_00005,svc_trajectory_runner,backend_service,m_gpt5_mini,openai,prod,us-west,input,884757,147,0.442379,1215,attributed
evt_mpbh42o0_120699,2026-05-18T17:24:00Z,,,unknown,m_gemini_flash,google,dev,us-west,output,1029795,687,1.235754,667,unknown
evt_mpb5r4g0_126083,2026-05-18T12:06:00Z,C_00027,svc_trajectory_runner,backend_service,m_claude_opus,anthropic,prod,apac,output,893247,595,66.993525,1458,attributed
evt_mpbnd4io_295973,2026-05-18T20:19:00Z,C_00010,svc_ingest,backend_service,m_claude_haiku,anthropic,staging,us-west,cache_read,1995701,333,0.159656,1549,attributed
evt_mpalgo5c_560885,2026-05-18T02:38:00Z,C_00009,svc_annotation_api,backend_service,m_gpt5,openai,prod,apac,output,745418,497,22.36254,1214,attributed
evt_mpbov4yo_129371,2026-05-18T21:01:00Z,C_00026,svc_search,backend_service,m_claude_sonnet,anthropic,prod,us-east,output,2862663,1908,42.939945,1556,attributed
evt_mpb6sf1c_419258,2026-05-18T12:35:00Z,C_00017,svc_trajectory_runner,backend_service,m_gemini_flash,google,prod,apac,input,12059975,2010,3.617992,1624,attributed
evt_mpb3cylc_373873,2026-05-18T10:59:00Z,C_00005,svc_eval_orchestrator,batch_job,m_llama3_70b,meta,prod,us-west,cache_read,7930876,1322,0.475853,9018,attributed
evt_mpbhi7xc_396441,2026-05-18T17:35:00Z,C_00031,svc_maven_agent,user_token,m_claude_haiku,anthropic,prod,us-west,output,1938054,1292,7.752216,2522,attributed
evt_mpal3t6o_370743,2026-05-18T02:28:00Z,C_00015,svc_sourcing,backend_service,m_gemini_flash,google,prod,us-east,cache_read,5447360,908,0.163421,652,attributed
evt_mpbb1gao_604118,2026-05-18T14:34:00Z,C_00038,svc_annotation_api,backend_service,m_gemini_flash,google,prod,eu,input,1395211,233,0.418563,1321,attributed
evt_mpaxscdc_292603,2026-05-18T08:23:00Z,C_00024,svc_search,backend_service,m_gpt5_mini,openai,prod,us-west,output,520193,347,1.040386,245,attributed
evt_mpasbl1c_379261,2026-05-18T05:50:00Z,C_00036,svc_annotation_api,web_app,m_gpt4o,openai,prod,eu,output,2728354,1819,27.28354,3849,attributed
evt_mpbqnfs0_125652,2026-05-18T21:51:00Z,C_00034,svc_eval_orchestrator,web_app,m_llama3_70b,meta,prod,eu,output,387317,258,0.271122,884,attributed
evt_mpaz6hxc_984185,2026-05-18T09:02:00Z,C_00007,svc_annotation_api,web_app,m_claude_sonnet,anthropic,prod,apac,input,1213863,202,3.641589,856,attributed
evt_mpb0knhc_405460,2026-05-18T09:41:00Z,C_00031,svc_web_app,web_app,m_gpt5_mini,openai,prod,us-west,input,1571651,262,0.785826,1543,attributed
evt_mpape4qo_581432,2026-05-18T04:28:00Z,C_00040,svc_sourcing,backend_service,m_gpt4o,openai,prod,us-west,input,3168684,528,7.92171,1453,attributed
evt_mpbqfq00_367500,2026-05-18T21:45:00Z,C_00020,svc_annotation_api,backend_service,m_claude_sonnet,anthropic,staging,us-east,cache_read,40664901,6777,12.19947,620,attributed
evt_mpbcbqyo_664119,2026-05-18T15:10:00Z,C_00007,svc_trajectory_runner,backend_service,m_claude_sonnet,anthropic,prod,us-west,cache_read,4159714,693,1.247914,338,attributed
evt_mpbotuo0_230714,2026-05-18T21:00:00Z,,,unknown,m_gpt5,openai,prod,us-west,input,1486715,248,14.86715,,unknown
evt_mpaz6hxc_884675,2026-05-18T09:02:00Z,,,unknown,m_gpt5_mini,openai,staging,us-west,cache_read,13689486,2282,0.684474,,unknown
evt_mpbpxpuo_728839,2026-05-18T21:31:00Z,C_00008,svc_sourcing,backend_service,m_gpt5_mini,openai,prod,apac,input,6297916,1050,3.148958,1300,attributed
evt_mpbhai5c_207973,2026-05-18T17:29:00Z,C_00016,svc_annotation_api,backend_service,m_claude_sonnet,anthropic,staging,eu,output,517217,345,7.758255,602,attributed
evt_mpbk5duo_595955,2026-05-18T18:49:00Z,,,unknown,m_gpt4o,openai,prod,apac,input,19044336,3174,47.61084,1751,unknown
evt_mpaxuwyo_700244,2026-05-18T08:25:00Z,C_00011,svc_voice,backend_service,m_claude_sonnet,anthropic,prod,us-east,input,2095944,349,6.287832,621,attributed
evt_mpbttw5c_752220,2026-05-18T23:20:00Z,,,unknown,m_gpt5_mini,openai,prod,us-west,output,819913,547,1.639826,843,unknown
evt_mpbbm11c_868687,2026-05-18T14:50:00Z,C_00021,svc_trajectory_runner,backend_service,m_llama3_70b,meta,staging,us-west,output,1740144,1160,1.218101,369,attributed
evt_mpbpwfk0_835814,2026-05-18T21:30:00Z,C_00023,svc_trajectory_runner,backend_service,m_gemini_flash,google,prod,us-west,input,5228567,871,1.56857,739,attributed
evt_mpb3n8yo_198767,2026-05-18T11:07:00Z,C_00004,svc_ingest,backend_service,m_claude_sonnet,anthropic,prod,eu,output,1756297,1171,26.344455,1159,attributed
evt_mpaycx40_715130,2026-05-18T08:39:00Z,C_00006,svc_trajectory_runner,web_app,m_gpt5,openai,staging,eu,input,4979575,830,49.79575,3214,attributed
evt_mpbora2o_431427,2026-05-18T20:58:00Z,C_00033,svc_ingest,user_token,m_gpt5_mini,openai,prod,apac,output,306341,204,0.612682,519,partial
evt_mpbj1io0_862448,2026-05-18T18:18:00Z,C_00028,svc_annotation_api,backend_service,m_mistral_large,mistral,prod,eu,cache_read,6463568,1077,1.292714,1459,partial
evt_mpai8xhc_413600,2026-05-18T01:08:00Z,,,unknown,m_gpt4o,openai,prod,us-east,output,474317,316,4.74317,399,unknown
evt_mpb2fiw0_470915,2026-05-18T10:33:00Z,,,unknown,m_claude_sonnet,anthropic,prod,apac,input,4643660,774,13.93098,,unknown
evt_mpb9watc_780663,2026-05-18T14:02:00Z,C_00003,svc_maven_agent,backend_service,m_gemini_pro,google,prod,us-east,output,828891,553,8.703356,472,attributed
evt_mpb9ol1c_556854,2026-05-18T13:56:00Z,C_00027,svc_web_app,web_app,m_gpt4o,openai,prod,us-west,output,1265364,844,12.65364,2484,attributed
evt_mpasxg2o_277038,2026-05-18T06:07:00Z,C_00014,svc_batch_grader,batch_job,m_claude_sonnet,anthropic,prod,eu,input,4247562,708,12.742686,6604,attributed
evt_mpatpqlc_530266,2026-05-18T06:29:00Z,C_00005,svc_playground,web_app,m_claude_sonnet,anthropic,prod,us-west,input,4570925,762,13.712775,1956,attributed
evt_mpaytmyo_843082,2026-05-18T08:52:00Z,C_00024,svc_headshot,backend_service,m_claude_sonnet,anthropic,staging,us-east,cache_read,6624991,1104,1.987497,658,partial
evt_mpaqpppc_367145,2026-05-18T05:05:00Z,C_00027,svc_playground,web_app,m_gpt5,openai,staging,us-west,cache_write,6971944,1162,87.1493,1669,attributed
evt_mpbijiio_989952,2026-05-18T18:04:00Z,C_00024,svc_playground,web_app,m_gpt5_mini,openai,prod,us-west,output,1548737,1032,3.097474,1187,attributed
evt_mpamxeao_117939,2026-05-18T03:19:00Z,,,unknown,m_claude_sonnet,anthropic,prod,us-east,input,6557054,1093,19.671162,706,unknown
evt_mpb5gu2o_297209,2026-05-18T11:58:00Z,,,unknown,m_claude_sonnet,anthropic,prod,us-west,input,1606483,268,4.819449,1344,unknown
evt_mpavkm00_415932,2026-05-18T07:21:00Z,C_00023,svc_trajectory_runner,backend_service,m_claude_sonnet,anthropic,prod,us-west,output,837017,558,12.555255,4378,attributed
evt_mpbs45xc_479581,2026-05-18T22:32:00Z,C_00029,svc_maven_agent,backend_service,m_gpt5,openai,prod,eu,cache_read,3337417,556,4.171771,1087,attributed
evt_mpb7puqo_669416,2026-05-18T13:01:00Z,C_00030,svc_web_app,web_app,m_claude_sonnet,anthropic,prod,apac,output,2091150,1394,31.36725,945,partial
evt_mpbgfn1c_637719,2026-05-18T17:05:00Z,,,unknown,m_claude_haiku,anthropic,prod,us-west,output,1171040,781,4.68416,588,unknown
evt_mpbt2vxc_359752,2026-05-18T22:59:00Z,C_00025,svc_sourcing,backend_service,m_claude_haiku,anthropic,prod,us-east,output,642416,428,2.569664,472,attributed
evt_mpbh1i2o_483328,2026-05-18T17:22:00Z,C_00023,svc_annotation_api,web_app,m_gpt5,openai,prod,us-west,input,2106921,351,21.06921,789,attributed
evt_mparlv40_844746,2026-05-18T05:30:00Z,C_00039,svc_sourcing,backend_service,m_gpt5_mini,openai,prod,eu,input,10596844,1766,5.298422,307,attributed
evt_mpb5n9k0_587537,2026-05-18T12:03:00Z,,,unknown,m_gpt4o,openai,prod,us-west,input,752177,125,1.880443,628,unknown
evt_mpaixd40_293849,2026-05-18T01:27:00Z,,,unknown,m_claude_sonnet,anthropic,prod,us-east,output,362797,242,5.441955,1095,unknown
evt_mpbd41hc_456495,2026-05-18T15:32:00Z,C_00035,svc_maven_agent,user_token,m_claude_opus,anthropic,prod,us-east,output,884969,590,66.372675,847,attributed
evt_mpbn44g0_218386,2026-05-18T20:12:00Z,C_00002,svc_annotation_api,backend_service,m_claude_sonnet,anthropic,prod,us-east,input,1026089,171,3.078267,739,attributed
evt_mpaw56qo_772580,2026-05-18T07:37:00Z,C_00024,svc_ingest,backend_service,m_gpt5_mini,openai,prod,us-west,input,16834513,2806,8.417257,755,attributed
evt_mpbsrb9c_316237,2026-05-18T22:50:00Z,C_00008,svc_annotation_api,backend_service,m_gpt4o,openai,prod,us-east,input,2937898,490,7.344745,1395,attributed
evt_mpbfd25c_840714,2026-05-18T16:35:00Z,C_00035,svc_annotation_api,web_app,m_claude_sonnet,anthropic,prod,us-east,cache_read,23240392,3873,6.972118,1030,attributed
evt_mpasbl1c_976739,2026-05-18T05:50:00Z,C_00010,svc_trajectory_runner,backend_service,m_claude_sonnet,anthropic,staging,us-west,output,768877,513,11.533155,718,partial
evt_mpbmd480_964418,2026-05-18T19:51:00Z,C_00022,svc_trajectory_runner,backend_service,m_claude_sonnet,anthropic,staging,us-west,input,1265499,211,3.796497,285,attributed
evt_mpbmi9eo_871291,2026-05-18T19:55:00Z,C_00028,svc_batch_grader,batch_job,m_claude_sonnet,anthropic,prod,us-east,input,8863427,1477,26.590281,2911,attributed
evt_mpaogp1c_129395,2026-05-18T04:02:00Z,C_00017,svc_search,backend_service,m_llama3_70b,meta,prod,apac,output,0,0,-0.201194,1133,attributed
evt_mpas90g0_405611,2026-05-18T05:48:00Z,,,unknown,m_gemini_flash,google,prod,us-west,input,4879703,813,1.463911,1203,unknown
evt_mpbb0600_508837,2026-05-18T14:33:00Z,C_00036,svc_web_app,web_app,m_claude_sonnet,anthropic,prod,eu,input,4258875,710,12.776625,898,attributed
evt_mpbbnbc0_688242,2026-05-18T14:51:00Z,C_00017,svc_web_app,web_app,m_gemini_flash,google,prod,apac,output,402743,268,0.483292,1366,attributed
evt_mpb3tog0_601369,2026-05-18T11:12:00Z,C_00027,svc_web_app,web_app,m_claude_haiku,anthropic,prod,us-west,output,488593,326,1.954372,504,attributed
evt_mpb91fpc_230469,2026-05-18T13:38:00Z,C_00005,svc_batch_grader,batch_job,m_claude_opus,anthropic,prod,us-west,cache_read,3720591,620,5.580887,5399,attributed
evt_mpahcs2o_256489,2026-05-18T00:43:00Z,C_00009,svc_annotation_api,backend_service,m_claude_haiku,anthropic,prod,us-east,cache_write,3248471,541,3.248471,1534,attributed
evt_mpawxh9c_769104,2026-05-18T07:59:00Z,C_00025,svc_annotation_api,backend_service,m_gemini_pro,google,prod,us-east,input,2029547,338,7.103414,1167,partial
evt_mpb6e9s0_339937,2026-05-18T12:24:00Z,C_00017,svc_annotation_api,user_token,m_claude_opus,anthropic,staging,apac,input,5079128,847,76.18692,619,attributed
evt_mpatn600_752205,2026-05-18T06:27:00Z,C_00009,svc_annotation_api,backend_service,m_claude_opus,anthropic,prod,apac,input,10908104,1818,163.62156,3205,attributed
evt_mpbrfqao_754775,2026-05-18T22:13:00Z,C_00017,svc_search,backend_service,m_claude_haiku,anthropic,prod,apac,input,2729899,455,2.183919,1049,attributed
evt_mparn5eo_898000,2026-05-18T05:31:00Z,C_00027,svc_eval_orchestrator,batch_job,m_gpt4o,openai,prod,us-west,input,10509779,1752,26.274448,8685,attributed
evt_mpb5r4g0_430125,2026-05-18T12:06:00Z,C_00040,svc_web_app,web_app,m_gpt5,openai,prod,apac,output,5401686,3601,162.05058,535,attributed
evt_mpahj7k0_861463,2026-05-18T00:48:00Z,C_00010,svc_ingest,backend_service,m_claude_sonnet,anthropic,prod,us-west,output,1879340,1253,28.1901,902,attributed
evt_mpal3t6o_455644,2026-05-18T02:28:00Z,C_00015,svc_trajectory_runner,backend_service,m_claude_haiku,anthropic,prod,us-east,input,732813,122,0.58625,848,attributed
evt_mpayw7k0_897120,2026-05-18T08:54:00Z,C_00012,svc_ingest,user_token,m_gpt4o,openai,prod,us-west,cache_write,1736661,289,5.209983,1020,attributed
evt_mpb8jfk0_179686,2026-05-18T13:24:00Z,C_00006,svc_maven_agent,backend_service,m_gemini_pro,google,prod,eu,input,1210675,202,4.237363,2621,attributed
evt_mpatkleo_257182,2026-05-18T06:25:00Z,,,unknown,m_gpt5_mini,openai,prod,us-east,output,802702,535,1.605404,,unknown
evt_mpbkfo80_304847,2026-05-18T18:57:00Z,C_00034,svc_search,backend_service,m_gemini_pro,google,prod,us-west,cache_read,4320573,720,1.512201,2006,attributed
evt_mpb53z40_347699,2026-05-18T11:48:00Z,C_00004,svc_annotation_api,backend_service,m_claude_haiku,anthropic,prod,us-west,output,501099,334,2.004396,687,attributed
evt_mpaxn76o_591319,2026-05-18T08:19:00Z,C_00031,svc_batch_grader,batch_job,m_claude_opus,anthropic,prod,us-west,cache_read,1845580,308,2.76837,3621,attributed
evt_mpb6uzmo_542713,2026-05-18T12:37:00Z,C_00014,svc_batch_grader,batch_job,m_claude_sonnet,anthropic,prod,eu,input,3775326,629,11.325978,,attributed
evt_mpamctk0_848857,2026-05-18T03:03:00Z,C_00011,svc_annotation_api,user_token,m_claude_sonnet,anthropic,prod,us-east,input,5623395,937,16.870185,627,attributed
evt_mpbenc80_575232,2026-05-18T16:15:00Z,C_00014,svc_headshot,backend_service,m_gpt5_mini,openai,prod,eu,cache_write,5718792,953,3.431275,1706,attributed
evt_mpbn2u5c_421922,2026-05-18T20:11:00Z,C_00022,svc_trajectory_runner,backend_service,m_gpt5,openai,prod,us-west,input,8030644,1338,80.30644,9065,attributed
evt_mpapxf6o_174302,2026-05-18T04:43:00Z,,,unknown,m_gemini_flash,google,prod,us-east,input,1536776,256,0.461033,1294,unknown
evt_mpb4uz1c_549860,2026-05-18T11:41:00Z,,,unknown,m_claude_opus,anthropic,prod,apac,output,981262,654,73.59465,480,unknown
evt_mpbv5h40_746861,2026-05-18T23:57:00Z,,,unknown,m_gpt4o,openai,staging,eu,input,5494395,916,13.735988,924,unknown
evt_mpbii880_944793,2026-05-18T18:03:00Z,C_00001,svc_search,backend_service,m_gpt5,openai,staging,apac,output,2211831,1475,66.35493,1398,attributed
evt_mpbfd25c_629399,2026-05-18T16:35:00Z,C_00034,svc_eval_orchestrator,batch_job,m_claude_sonnet,anthropic,prod,us-west,cache_write,2442740,407,9.160275,,attributed
evt_mpbdjh1c_916933,2026-05-18T15:44:00Z,C_00029,svc_trajectory_runner,backend_service,m_claude_opus,anthropic,prod,eu,input,2759488,460,41.39232,579,attributed
evt_mpb5r4g0_108607,2026-05-18T12:06:00Z,C_00009,svc_annotation_api,backend_service,m_claude_opus,anthropic,prod,apac,input,10293410,1716,154.40115,363,partial
evt_mpaylx6o_318611,2026-05-18T08:46:00Z,C_00007,svc_eval_orchestrator,web_app,m_claude_sonnet,anthropic,prod,apac,output,235029,157,3.525435,2305,attributed
evt_mpb8xktc_923666,2026-05-18T13:35:00Z,C_00004,svc_voice,backend_service,m_claude_haiku,anthropic,prod,eu,input,5771032,962,4.616826,728,attributed
evt_mpboak80_196415,2026-05-18T20:45:00Z,C_00032,svc_search,backend_service,m_gpt4o,openai,prod,us-east,cache_read,2411309,402,3.014136,641,attributed
evt_mpb3kodc_240150,2026-05-18T11:05:00Z,C_00005,svc_web_app,web_app,m_claude_haiku,anthropic,prod,us-west,cache_read,5234634,872,0.418771,569,attributed
evt_mpasn5pc_420843,2026-05-18T05:59:00Z,C_00017,svc_playground,web_app,m_claude_opus,anthropic,prod,apac,output,3144541,2096,235.840575,746,attributed
evt_mpans9eo_459576,2026-05-18T03:43:00Z,C_00009,svc_search,user_token,m_gemini_flash,google,prod,apac,output,350857,234,0.421028,1341,attributed
evt_mpbq5fmo_615966,2026-05-18T21:37:00Z,C_00008,svc_sourcing,backend_service,m_gpt4o,openai,prod,apac,input,2521380,420,6.30345,1611,attributed
evt_mpbogzpc_805765,2026-05-18T20:50:00Z,C_00024,svc_sourcing,backend_service,m_claude_sonnet,anthropic,prod,us-west,output,198509,132,2.977635,940,attributed
evt_mpaobjuo_181170,2026-05-18T03:58:00Z,C_00040,svc_search,web_app,m_claude_opus,anthropic,prod,us-west,input,11222961,1870,168.344415,1287,attributed
evt_mpbi1idc_524360,2026-05-18T17:50:00Z,C_00005,svc_web_app,web_app,m_claude_haiku,anthropic,prod,us-west,output,1873233,1249,7.492932,409,attributed
evt_mpbph000_522897,2026-05-18T21:18:00Z,C_00035,svc_batch_grader,batch_job,m_gpt5,openai,prod,us-east,output,796830,531,23.9049,,attributed
evt_mpbo7zmo_132175,2026-05-18T20:43:00Z,,,unknown,m_claude_haiku,anthropic,prod,apac,cache_read,6568750,1095,0.5255,691,unknown
evt_mpazuxk0_991375,2026-05-18T09:21:00Z,C_00034,svc_annotation_api,web_app,m_gemini_pro,google,prod,us-west,input,1810329,302,6.336152,1974,attributed
evt_mpbral40_416824,2026-05-18T22:09:00Z,C_00001,svc_trajectory_runner,backend_service,m_claude_haiku,anthropic,prod,apac,input,9396762,1566,7.51741,670,attributed
evt_mpb4ytxc_789265,2026-05-18T11:44:00Z,C_00014,svc_search,backend_service,m_gpt5,openai,prod,eu,output,645609,430,19.36827,1242,attributed
evt_mpbmd480_743890,2026-05-18T19:51:00Z,C_00034,svc_search,backend_service,m_gpt5,openai,prod,us-west,input,8551672,1425,85.51672,591,attributed
evt_mpbp6pmo_235008,2026-05-18T21:10:00Z,C_00015,svc_sourcing,user_token,m_gpt5,openai,staging,us-east,output,801129,534,24.03387,700,attributed
evt_mpbg6myo_158346,2026-05-18T16:58:00Z,C_00011,svc_search,backend_service,m_llama3_70b,meta,prod,us-east,output,700811,467,0.490568,944,attributed
evt_mpbbflk0_990724,2026-05-18T14:45:00Z,C_00024,svc_search,user_token,m_gpt5_mini,openai,prod,us-west,output,5493724,3662,10.987448,672,attributed
evt_mpatcvmo_508295,2026-05-18T06:19:00Z,,,unknown,m_mistral_large,mistral,prod,apac,cache_write,8152499,1359,20.381248,2250,unknown
evt_mpbsib6o_637268,2026-05-18T22:43:00Z,C_00032,svc_maven_agent,backend_service,m_gemini_pro,google,prod,us-east,output,341923,228,3.590191,434,attributed
evt_mpbsm62o_518301,2026-05-18T22:46:00Z,C_00014,svc_ingest,user_token,m_claude_sonnet,anthropic,prod,eu,input,971072,162,2.913216,591,attributed
evt_mpbni9pc_179890,2026-05-18T20:23:00Z,C_00011,svc_ingest,backend_service,m_gemini_pro,google,prod,us-east,output,10369419,6913,108.8789,694,attributed
evt_mpbejhc0_122224,2026-05-18T16:12:00Z,C_00010,svc_batch_grader,batch_job,m_gpt4o,openai,prod,eu,input,33904719,5651,84.761798,11215,attributed
evt_mpbgsi00_225599,2026-05-18T17:15:00Z,C_00021,svc_annotation_api,user_token,m_claude_opus,anthropic,prod,us-west,output,1987393,1325,149.054475,342,attributed
evt_mpb4lyyo_830059,2026-05-18T11:34:00Z,,,unknown,m_claude_sonnet,anthropic,dev,us-west,input,2240497,373,6.721491,536,unknown
evt_mpb1xiqo_247626,2026-05-18T10:19:00Z,,,unknown,m_claude_sonnet,anthropic,prod,us-west,input,1336325,223,4.008975,1027,unknown
evt_mpambj9c_452939,2026-05-18T03:02:00Z,C_00033,svc_batch_grader,batch_job,m_gpt5_mini,openai,prod,apac,output,232827,155,0.465654,18863,attributed
evt_mpahfco0_396970,2026-05-18T00:45:00Z,,,unknown,m_gpt4o,openai,prod,apac,input,806064,134,2.01516,1054,unknown
evt_mpaq7pk0_647177,2026-05-18T04:51:00Z,C_00007,svc_trajectory_runner,backend_service,m_gpt5_mini,openai,prod,apac,cache_read,5142060,857,0.257103,431,partial
evt_mpazfi00_211566,2026-05-18T09:09:00Z,C_00033,svc_trajectory_runner,backend_service,m_gpt5,openai,prod,apac,input,4647180,775,46.4718,1646,partial
evt_mpbptuyo_367161,2026-05-18T21:28:00Z,C_00019,svc_annotation_api,web_app,m_gpt5,openai,staging,us-east,output,2410101,1607,72.30303,561,attributed
evt_mpakhy5c_550230,2026-05-18T02:11:00Z,C_00040,svc_playground,web_app,m_claude_sonnet,anthropic,dev,eu,input,1987494,331,5.962482,346,attributed
evt_mpaw7rc0_182653,2026-05-18T07:39:00Z,C_00036,svc_batch_grader,batch_job,m_mistral_large,mistral,prod,apac,input,3540481,590,7.080962,1239,attributed
evt_mpb71f40_251457,2026-05-18T12:42:00Z,C_00001,svc_headshot,backend_service,m_claude_haiku,anthropic,prod,apac,output,101560,68,0.40624,1209,attributed
evt_mpb1adeo_651330,2026-05-18T10:01:00Z,,,unknown,m_claude_opus,anthropic,prod,eu,output,832587,555,62.444025,,unknown
evt_mpbkxodc_138680,2026-05-18T19:11:00Z,C_00007,svc_ingest,backend_service,m_gpt5_mini,openai,prod,apac,output,216578,144,0.433156,744,attributed
evt_mpbji8io_785723,2026-05-18T18:31:00Z,C_00030,svc_web_app,user_token,m_mistral_large,mistral,prod,us-west,cache_read,3561439,594,0.712288,553,attributed
evt_mpblpyw0_162854,2026-05-18T19:33:00Z,C_00012,svc_annotation_api,user_token,m_mistral_large,mistral,prod,us-west,input,7297741,1216,14.595482,1521,attributed
evt_mpaytmyo_408414,2026-05-18T08:52:00Z,C_00032,svc_playground,web_app,m_gpt5_mini,openai,prod,us-east,output,579132,386,1.158264,379,attributed
evt_mpb91fpc_161206,2026-05-18T13:38:00Z,C_00019,svc_search,user_token,m_gpt5,openai,staging,us-east,output,625130,417,18.7539,2228,attributed
evt_mpbhksio_652384,2026-05-18T17:37:00Z,,,unknown,m_claude_opus,anthropic,prod,us-east,output,961964,641,72.1473,646,unknown
evt_mpba40lc_249935,2026-05-18T14:08:00Z,C_00004,svc_trajectory_runner,backend_service,m_gemini_flash,google,prod,eu,input,2175454,363,0.652636,443,attributed
